created_at,id,id_str,full_text,truncated,display_text_range,entities,metadata,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,quoted_status_id,quoted_status_id_str,quoted_status,text,favorited_by,scopes,display_text_width,retweeted_status,quoted_status_permalink,quote_count,timestamp_ms,reply_count,filter_level,query,withheld_scope,withheld_copyright,withheld_in_countries,possibly_sensitive_appealable
2022-11-16T13:00:55Z,1592940794406932500,1592940794406932482,TONIGHT at 9pm (UK) All Platforms. @MoatsTV #Ukrainian #Russia #FTX #PonziScheme #JoeBiden #DonaldTrump #DeSantis #Midterms2022 #XiJingping #Trump2024 #Trudeau https://t.co/fbEZZuilNX,FALSE,159,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,8,18,FALSE,FALSE,FALSE,en,NA,NA,,TONIGHT at 9pm (UK) All Platforms. @MoatsTV #Ukrainian #Russia #FTX #PonziScheme #JoeBiden #DonaldTrump #DeSantis #Midterms2022 #XiJingping #Trump2024 #Trudeau https://t.co/fbEZZuilNX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-16T08:55:59Z,1592879155594436600,1592879155594436609,"Caught on camera: Heated exchange of words between #Trudeau - #XiJinping at #G20 over 'leaked' conversation  

#G20Indonesia

https://t.co/8o8OfmGOP1 https://t.co/qvNmYokS6L",FALSE,149,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,5,17,FALSE,FALSE,FALSE,en,NA,NA,,"Caught on camera: Heated exchange of words between #Trudeau - #XiJinping at #G20 over 'leaked' conversation  

#G20Indonesia

https://t.co/8o8OfmGOP1 https://t.co/qvNmYokS6L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-16T13:49:48Z,1592953095407153200,1592953095407153152,"Will help you Get good grades in your assignments. Feel free to reach out for 
Essays| Thesis | Proposals| Reflection paper|
#China #Putin #Trudeau #Grammy #Nato https://t.co/vOjxLzlOc8",FALSE,161,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"Will help you Get good grades in your assignments. Feel free to reach out for 
Essays| Thesis | Proposals| Reflection paper|
#China #Putin #Trudeau #Grammy #Nato https://t.co/vOjxLzlOc8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-16T13:48:19Z,1592952724207054800,1592952724207054848,Canada Day KEEP CALM EH https://t.co/2iwEdWqxTU via @zazzle #Trudeau,FALSE,68,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,Canada Day KEEP CALM EH https://t.co/2iwEdWqxTU via @zazzle #Trudeau,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-16T13:48:01Z,1592952645974884400,1592952645974884354,Canada Day KEEP CALM EH https://t.co/661VUACb8z via @zazzle #Trudeau,FALSE,68,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,Canada Day KEEP CALM EH https://t.co/661VUACb8z via @zazzle #Trudeau,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-16T13:47:45Z,1592952579054776300,1592952579054776320,"#trudeau scolded by his boss for the leaked information of Chinese state police stations in Canada! #TrudeauCorruption 
#TrudeauDestroyingCanada 
#TrudeauNationalDisgrace 
#TrudeauResign #TrudeauForTreason #traderTrudeau
#JustinTrudopehead
#wakeupcanada https://t.co/vYbbqiS2ia",FALSE,253,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"#trudeau scolded by his boss for the leaked information of Chinese state police stations in Canada! #TrudeauCorruption 
#TrudeauDestroyingCanada 
#TrudeauNationalDisgrace 
#TrudeauResign #TrudeauForTreason #traderTrudeau
#JustinTrudopehead
#wakeupcanada https://t.co/vYbbqiS2ia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-16T13:47:10Z,1592952435219103700,1592952435219103744,@JackPosobiec #Trudeau the politicians we choose,FALSE,48,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1592900274447753200,1592900274447753216,592730371,592730371,JackPosobiec,,,,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,,@JackPosobiec #Trudeau the politicians we choose,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-16T13:46:23Z,1592952235155234800,1592952235155234820,Via JackPosobiec : BREAKING: Chairman Xi dresses down Justin Trudeau like a junior employee for leaking their private conversation to the media. Trudeau can barely walk after https://t.co/4EZEl7vQVQ #Trudeau,FALSE,207,,,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">FUR_A_CONAS</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,Via JackPosobiec : BREAKING: Chairman Xi dresses down Justin Trudeau like a junior employee for leaking their private conversation to the media. Trudeau can barely walk after https://t.co/4EZEl7vQVQ #Trudeau,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-16T13:45:17Z,1592951958020968400,1592951958020968449,"#Canada-#China relationship crisis: #Xi Jinping #confronts Justin #Trudeau at #G20 over '#leaked' conversation details – video. Never seen world leaders doing this sort of argument like Chinese leader did. 
https://t.co/OcDc3QBhqp",FALSE,230,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"#Canada-#China relationship crisis: #Xi Jinping #confronts Justin #Trudeau at #G20 over '#leaked' conversation details – video. Never seen world leaders doing this sort of argument like Chinese leader did. 
https://t.co/OcDc3QBhqp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-16T13:45:08Z,1592951923963203600,1592951923963203584,"IMHO, #Trudeau is making sure that #Canada has zero friends.  Bye-bye China and the U.S. is long gone. Take a read. 

https://t.co/HSRJQELKX7",FALSE,141,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"IMHO, #Trudeau is making sure that #Canada has zero friends.  Bye-bye China and the U.S. is long gone. Take a read. 

https://t.co/HSRJQELKX7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-16T13:44:27Z,159295174993707e4,1592951749937070090,"The sofa and pillows in this white colored home living room are wonderful. Do You Know Where is It? #Poland #Messi #Trudeau
#Argentina #Zelensky  #Irene #homedecor #homedecoration #style #livingrooms https://t.co/jnDrFu8E9Y",FALSE,199,,,"<a href=""https://publer.io"" rel=""nofollow"">Publer.io</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"The sofa and pillows in this white colored home living room are wonderful. Do You Know Where is It? #Poland #Messi #Trudeau
#Argentina #Zelensky  #Irene #homedecor #homedecoration #style #livingrooms https://t.co/jnDrFu8E9Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-16T13:43:48Z,1592951586309169200,1592951586309169152,"@melaniejoly you @liberal_party twits should mind your own business...
#Russia is doing just fine in spite of your so called sanctions - their economy is in much better shape than #Canada's under the #trudeau regime.......",FALSE,222,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1592916867420946400,1592916867420946432,25227444,25227444,melaniejoly,,,,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,,"@melaniejoly you @liberal_party twits should mind your own business...
#Russia is doing just fine in spite of your so called sanctions - their economy is in much better shape than #Canada's under the #trudeau regime.......",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-16T13:42:20Z,1592951215910170600,1592951215910170624,Xi always wins these Party fights.  #TrudeauNationalDisgrace #Trudeau #TrudeauMustGoNow https://t.co/IkIrkVK7fC,FALSE,87,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,0,0,FALSE,FALSE,FALSE,en,1592900274447753200,1592900274447753216,,Xi always wins these Party fights.  #TrudeauNationalDisgrace #Trudeau #TrudeauMustGoNow https://t.co/IkIrkVK7fC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-16T13:42:04Z,1592951151754113e3,1592951151754113024,"Aren't you proud #Canada? Feckless leader #JustinTrudeau was admonished by #China's dictator #XiJingping on the world stage and then ""tough guy"" #Trudeau (who's only tough when beating up on #Canadians at home) quickly fled the room like a timid little rabbit. #growaset #cdnpoli https://t.co/yhfvVcJQSS",FALSE,279,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,0,0,FALSE,FALSE,FALSE,en,1592900274447753200,1592900274447753216,,"Aren't you proud #Canada? Feckless leader #JustinTrudeau was admonished by #China's dictator #XiJingping on the world stage and then ""tough guy"" #Trudeau (who's only tough when beating up on #Canadians at home) quickly fled the room like a timid little rabbit. #growaset #cdnpoli https://t.co/yhfvVcJQSS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-16T13:39:18Z,1592950453549281300,1592950453549281280,"Summary:

Xi Jinping, #China: We do things differently. We need trust first.

#Trudeau : Let's continue the dialogue, there will be things we disagree on

#XiJinping : Let's create the conditions first.

Smiles and walks away from the disrespectful little toad of a #Canadian https://t.co/cYxJn67SxF",FALSE,275,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"Summary:

Xi Jinping, #China: We do things differently. We need trust first.

#Trudeau : Let's continue the dialogue, there will be things we disagree on

#XiJinping : Let's create the conditions first.

Smiles and walks away from the disrespectful little toad of a #Canadian https://t.co/cYxJn67SxF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-16T13:37:41Z,1592950047234486300,1592950047234486272,@ianbremmer #Trudeau is extraordinarily weak.,FALSE,45,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1592906588964245500,1592906588964245504,60783724,60783724,ianbremmer,,,,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,,@ianbremmer #Trudeau is extraordinarily weak.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-16T13:37:17Z,1592949945812029400,1592949945812029443,"@JustinTrudeau #Trudeau told off by President, Xi Zinping for leaking their private conversation to the fake news media. #Toerag! https://t.co/1NfSLSohYq",FALSE,129,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",159267714928649e4,1592677149286490112,14260960,14260960,JustinTrudeau,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"@JustinTrudeau #Trudeau told off by President, Xi Zinping for leaking their private conversation to the fake news media. #Toerag! https://t.co/1NfSLSohYq",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-16T13:35:23Z,1592949468491833300,1592949468491833344,"This exposes what a spineless coward @JustinTrudeau is. #XiJinping left the cuck speechless and intimidated him and he walked off with his tail between his legs. #Trudeau bullies and coerces his own people but when faced with strength, buckles like Superman on laundry day. https://t.co/7r4OP3JG67",FALSE,273,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1,0,FALSE,FALSE,FALSE,en,1592906904145170400,1592906904145170432,,"This exposes what a spineless coward @JustinTrudeau is. #XiJinping left the cuck speechless and intimidated him and he walked off with his tail between his legs. #Trudeau bullies and coerces his own people but when faced with strength, buckles like Superman on laundry day. https://t.co/7r4OP3JG67",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-16T13:35:19Z,1592949451345522700,1592949451345522688,"An essay outline entails writing a quick synopsis for each point covered in each paragraph, unfolding your argument.
Dm for essay outline help
#atmoscollectorsclub #Trudeau #wednesdaythought #Whittier #Genesis #DiMaria #Qatar #namjoon #Russia #HBCU #HBCUs #HBCUsupport #ncat #TAMU https://t.co/jPyrggPscR",FALSE,280,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,1,FALSE,FALSE,FALSE,en,NA,NA,,"An essay outline entails writing a quick synopsis for each point covered in each paragraph, unfolding your argument.
Dm for essay outline help
#atmoscollectorsclub #Trudeau #wednesdaythought #Whittier #Genesis #DiMaria #Qatar #namjoon #Russia #HBCU #HBCUs #HBCUsupport #ncat #TAMU https://t.co/jPyrggPscR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-16T13:34:35Z,1592949268847153200,1592949268847153157,🚨 Anthony Farrer refusing to pay consignors 🚨Timepiece Gentleman bankrupt #Trudeau #Zelensky #JimmyFallonisdead #SamBankmanFried #sbf #ftt #ftx #Alameda #BTC #eth #doge #dogecoin #Crypto #NFT #NFTCommunity #Timepiecegentleman #Warzone2 #twitter #elon #Poland #NATO https://t.co/oopynHdHPv,FALSE,264,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,4,FALSE,FALSE,FALSE,en,NA,NA,,🚨 Anthony Farrer refusing to pay consignors 🚨Timepiece Gentleman bankrupt #Trudeau #Zelensky #JimmyFallonisdead #SamBankmanFried #sbf #ftt #ftx #Alameda #BTC #eth #doge #dogecoin #Crypto #NFT #NFTCommunity #Timepiecegentleman #Warzone2 #twitter #elon #Poland #NATO https://t.co/oopynHdHPv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-16T13:33:26Z,1592948976428646400,1592948976428646404,"@neimoeller @ellaella963 @WeAreCanProud Yet, Trudeau was the one to run and hide. #Trudeau https://t.co/ep28Pu6vyb",FALSE,90,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1592917378975043600,1592917378975043584,1521466586581938200,1521466586581938176,neimoeller,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"@neimoeller @ellaella963 @WeAreCanProud Yet, Trudeau was the one to run and hide. #Trudeau https://t.co/ep28Pu6vyb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-16T13:33:25Z,1592948974331494400,1592948974331494400,"We need another prime minister, one that understands diplomacy. This is just stupid. #trudeau blows his load, does nothing for Canada, and is browbeaten by Xi. https://t.co/pK5WpklJQT",FALSE,183,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"We need another prime minister, one that understands diplomacy. This is just stupid. #trudeau blows his load, does nothing for Canada, and is browbeaten by Xi. https://t.co/pK5WpklJQT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-16T13:32:37Z,1592948771910209500,1592948771910209536,#Biden and #Trudeau have one thing in common....they r screwing the #economy to make money and cover their massive shortcomings  by using #Ukraine and stand up #comedian.... https://t.co/3loAIDnbAK,FALSE,173,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,0,1,FALSE,FALSE,FALSE,en,1592556563444945e3,1592556563444944896,,#Biden and #Trudeau have one thing in common....they r screwing the #economy to make money and cover their massive shortcomings  by using #Ukraine and stand up #comedian.... https://t.co/3loAIDnbAK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-16T13:31:43Z,1592948545539125200,1592948545539125249,@shine_in_time @karakirtley @JackPosobiec Has Justin #Trudeau found his mother after the Knock Out?,FALSE,99,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1592907966134771700,1592907966134771713,1161152523761098800,1161152523761098752,shine_in_time,,,,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,,@shine_in_time @karakirtley @JackPosobiec Has Justin #Trudeau found his mother after the Knock Out?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-16T13:30:40Z,1592948282837594e3,1592948282837594112,"Has Justin #Trudeau found his mother after the Knock Out? 

#G20 #XiJingping https://t.co/Hnjgu3evYk",FALSE,76,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,0,0,FALSE,FALSE,FALSE,en,1592900274447753200,1592900274447753216,,"Has Justin #Trudeau found his mother after the Knock Out? 

#G20 #XiJingping https://t.co/Hnjgu3evYk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-16T13:30:16Z,1592948178969858e3,1592948178969858048,"Recovery toolkit for #WhatsApp

App LINK https://t.co/CIDMLl8Nbp

#UI #UX #Marketing #Python #DataScientist #BigData #Analytics #AI #TensorFlow #JavaScript #ReactJS #Linux #Coding #100DaysofCode #flutter #HTML #SQL #Warzone2 #Trudeau #WednesdayMotivation #Whittier #Genesis #usa https://t.co/kitk1JpaaS",FALSE,278,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"Recovery toolkit for #WhatsApp

App LINK https://t.co/CIDMLl8Nbp

#UI #UX #Marketing #Python #DataScientist #BigData #Analytics #AI #TensorFlow #JavaScript #ReactJS #Linux #Coding #100DaysofCode #flutter #HTML #SQL #Warzone2 #Trudeau #WednesdayMotivation #Whittier #Genesis #usa https://t.co/kitk1JpaaS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-16T13:30:06Z,1592948138867798e3,1592948138867798020,"@bennyjohnson What a clown of a prime minister.

Everyone that voted for #Trudeau should be totally ashamed of themselves for being so naive and gullible that they fell for his disgusting antics of garbage pre-scripted sentences “I look for word to constructive conversations” blah blah blah",FALSE,291,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1592909784898211800,1592909784898211840,15212187,15212187,bennyjohnson,,,,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,,"@bennyjohnson What a clown of a prime minister.

Everyone that voted for #Trudeau should be totally ashamed of themselves for being so naive and gullible that they fell for his disgusting antics of garbage pre-scripted sentences “I look for word to constructive conversations” blah blah blah",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-16T13:26:00Z,1592947105693565e3,1592947105693564929,"G20 in Bali must be the wildest meeting of all foreign leaders in a very long time. From Biden running to XI, XI confronting Trudeau, emergency meet between nato leaders regarding Poland situation and many more #G20Summit2022 #XiJinping #Trudeau #Biden",FALSE,252,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,1,FALSE,FALSE,NA,en,NA,NA,,"G20 in Bali must be the wildest meeting of all foreign leaders in a very long time. From Biden running to XI, XI confronting Trudeau, emergency meet between nato leaders regarding Poland situation and many more #G20Summit2022 #XiJinping #Trudeau #Biden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-16T13:24:02Z,1592946613101949e3,1592946613101948928,"A lesson in #Diplomacy! #Xi angrily rebukes #Trudeau over ‘leaks’ to media about #Canada-#China relations. Chinese president’s testy remarks about briefings on earlier conversation captured by #media pool at #G20 summit in Indonesia.
https://t.co/4RkEUftgOW",FALSE,257,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"A lesson in #Diplomacy! #Xi angrily rebukes #Trudeau over ‘leaks’ to media about #Canada-#China relations. Chinese president’s testy remarks about briefings on earlier conversation captured by #media pool at #G20 summit in Indonesia.
https://t.co/4RkEUftgOW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-16T13:21:56Z,1592946085433335800,1592946085433335809,"Chat now in 100+ #Languages worldwide

app link https://t.co/HJ3roxab9X

#UI #UX #Marketing #Python #DataScientist #BigData #Analytics #AI #TensorFlow #JavaScript #ReactJS #Linux #Coding #100DaysofCode #flutter #HTML #Warzone2 #Trudeau #WednesdayMotivation #Whittier #Genesis https://t.co/v8hHuHcV6P",FALSE,275,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,1,FALSE,FALSE,FALSE,en,NA,NA,,"Chat now in 100+ #Languages worldwide

app link https://t.co/HJ3roxab9X

#UI #UX #Marketing #Python #DataScientist #BigData #Analytics #AI #TensorFlow #JavaScript #ReactJS #Linux #Coding #100DaysofCode #flutter #HTML #Warzone2 #Trudeau #WednesdayMotivation #Whittier #Genesis https://t.co/v8hHuHcV6P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-16T13:19:40Z,1592945513087008800,1592945513087008769,"How the Canadian prime minister fell for false reports on Iran death sentences , Check out this article: https://t.co/z5azgQ5A9h he usually makes up the fake narratives #trudeau",FALSE,177,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"How the Canadian prime minister fell for false reports on Iran death sentences , Check out this article: https://t.co/z5azgQ5A9h he usually makes up the fake narratives #trudeau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-16T13:18:53Z,1.5929453147589919e+18,1592945314758991872,"Recovery toolkit for #WhatsApp

App LINK https://t.co/LX44NpLCvd

#UI #UX #Marketing #Python #DataScientist #BigData #Analytics #AI #TensorFlow #JavaScript #ReactJS #Linux #Coding #100DaysofCode #flutter #HTML #SQL #Warzone2 #Trudeau #WednesdayMotivation #Whittier #Genesis https://t.co/JsKCmex9mF",FALSE,273,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"Recovery toolkit for #WhatsApp

App LINK https://t.co/LX44NpLCvd

#UI #UX #Marketing #Python #DataScientist #BigData #Analytics #AI #TensorFlow #JavaScript #ReactJS #Linux #Coding #100DaysofCode #flutter #HTML #SQL #Warzone2 #Trudeau #WednesdayMotivation #Whittier #Genesis https://t.co/JsKCmex9mF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-16T13:16:58Z,1592944835664973800,1592944835664973825,"Unsent Messenger for #WhatsAPP

App LINK https://t.co/CIDMLl8Nbp

#UI #UX #Marketing #Python #DataScientist #BigData #Analytics #AI #TensorFlow #JavaScript #ReactJS #Linux #Coding #100DaysofCode #flutter #HTML #SQL #Warzone2 #Trudeau #WednesdayMotivation #Whittier #Genesis",FALSE,273,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,1,FALSE,FALSE,FALSE,en,NA,NA,,"Unsent Messenger for #WhatsAPP

App LINK https://t.co/CIDMLl8Nbp

#UI #UX #Marketing #Python #DataScientist #BigData #Analytics #AI #TensorFlow #JavaScript #ReactJS #Linux #Coding #100DaysofCode #flutter #HTML #SQL #Warzone2 #Trudeau #WednesdayMotivation #Whittier #Genesis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-16T13:13:59Z,1592944084662079500,1592944084662079491,"#Xi humiliates #Trudeau on camera as he tears strips off Canadian PM
 https://t.co/ed5NLhPbse",FALSE,93,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"#Xi humiliates #Trudeau on camera as he tears strips off Canadian PM
 https://t.co/ed5NLhPbse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-16T13:13:20Z,1592943920501362700,1592943920501362688,"Recovery toolkit for #WhatsApp

App LINK https://t.co/LX44Nq3LJl

#UI #UX #Marketing #Python #DataScientist #BigData #Analytics #AI #TensorFlow #JavaScript #ReactJS #Linux #Coding #100DaysofCode #flutter #HTML #SQL #Warzone2 #Trudeau #WednesdayMotivation #Whittier #Genesis https://t.co/6yXdAvcJ82",FALSE,273,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,1,FALSE,FALSE,FALSE,en,NA,NA,,"Recovery toolkit for #WhatsApp

App LINK https://t.co/LX44Nq3LJl

#UI #UX #Marketing #Python #DataScientist #BigData #Analytics #AI #TensorFlow #JavaScript #ReactJS #Linux #Coding #100DaysofCode #flutter #HTML #SQL #Warzone2 #Trudeau #WednesdayMotivation #Whittier #Genesis https://t.co/6yXdAvcJ82",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-16T13:13:10Z,1592943878608343e3,1592943878608343041,#Trudeau is a Globalist urchin and Xi handed his diplomatic ar$e to him on a plate LOLOL https://t.co/EnLYIP6GOw,FALSE,88,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,0,0,FALSE,FALSE,FALSE,en,1592905447975288800,1592905447975288832,,#Trudeau is a Globalist urchin and Xi handed his diplomatic ar$e to him on a plate LOLOL https://t.co/EnLYIP6GOw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
